name	rawTweet	date
AASPT Tactical SIG	"""Go out there and get familiar with your baseline [ACFT] performance,"" said Maj. Timothy Benedict, a U.S. Army Publ… https://t.co/rxW4Kya0Up"	Feb 16 2020
Panel of Expert SGMs of Excellence	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 16 2020
DavidR	@theoztrucker I can’t see it happening these Acft have to be fully gutted then reconfigured, also depends on wing i… https://t.co/RcZGeuXmJi	Feb 16 2020
Military Dollar	RT @AnyAFKat: ACFT Tip: Join the Air Force	Feb 16 2020
Imperialist Cubicle Mercenary	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 16 2020
Dan Ryan	RT @AnyAFKat: ACFT Tip: Join the Air Force	Feb 16 2020
Katy Johnson	RT @AnyAFKat: ACFT Tip: Join the Air Force	Feb 16 2020
Rising 2LT	@thoughtfulgrunt Sounds like the real ACFT tbh	Feb 16 2020
ResIpsa	"Note that this does not apply to group instruction on how to do things properly. *looks at ACFT*

That's safety, an… https://t.co/Qdfe0ABs10"	Feb 16 2020
pnwgeo	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 16 2020
矩世！作業に戻るんだ！＠返信週末	"初音ミク-ProjectDIVA-ACFT- ピアノ×フォルテ×スキャンダル(KAITO) https://t.co/9nIkW3H7dn #sm29935127
カッコイイ兄ちゃんを見てほしいだけの青廃"	Feb 16 2020
Dave Olson	"RT @82ndABNDiv: In case you missed it...
Earlier this week, @82ndABNDiv senior leaders tested out the newly issued Gym in a Box or GiB. 
Th…"	Feb 16 2020
G.I. Han	RT @AngryBlackbird_: ACFT Tip: Get trashed the night before just like the APFT. Power puke through every station.	Feb 16 2020
WTF Grand Admiral of Propaganda	@Nck_Wbb I would love to see some ACFT testing vids.	Feb 16 2020
Dustin “Dusty” Davis	@SgmTowns @AndyKauffman Lol it’s like half the acft videos I’ve seen 😖	Feb 16 2020
Nasi Bule	RT @AngryBlackbird_: ACFT Tip: Get trashed the night before just like the APFT. Power puke through every station.	Feb 16 2020
ぷだふと	"ホルンちゃんは出ないか…
でもやったね！ https://t.co/btBALj3ByD"	Feb 16 2020
ぷだふと	こっちのあたりはこれだけ https://t.co/JKQfmnfaCO	Feb 16 2020
Stars and Stripes	RT @StripesMMPod: @USArmyReserve Have you checked out our newest podcast episode with the developers of the ACFT? https://t.co/kdhcSOzzS0	Feb 16 2020
Stars and Stripes	RT @StripesMMPod: Check out the latest episode of the Military Matters Podcast is all about military fitness and how it's changing! @USArmy…	Feb 16 2020
Carl Gholson	RT @StripesMMPod: Check out the latest episode of the Military Matters Podcast is all about military fitness and how it's changing! @USArmy…	Feb 16 2020
Thoughtful Grunt	"@LT_Rises You mean ""the Earth ACFT"""	Feb 16 2020
MilitaryHomeLife	RT @USArmyReserve: Training for the #ACFT has begun &amp; these #USArmyReserve Soldiers are taking a diagnostic test at each of their quarterly…	Feb 16 2020
MERC	"RT @82ndABNDiv: In case you missed it...
Earlier this week, @82ndABNDiv senior leaders tested out the newly issued Gym in a Box or GiB. 
Th…"	Feb 16 2020
Kordelia Radomska	"RT @USArmy: How far can you throw a 10-pound medicine ball?

The standing power throw tests how far a #Soldier can throw a 10-pound medicin…"	Feb 16 2020
Brian Hansen	RT @JamesMingus12: Although I don’t disagree that the GIBs will help in preparing for the ACFT, let’s not lose sight of what is most import…	Feb 16 2020
Troy (almost) Bolton	RT @AngryBlackbird_: ACFT Tip: Get trashed the night before just like the APFT. Power puke through every station.	Feb 16 2020
Rick Toney	RT Training for the #ACFT has begun &amp; these #USArmyReserve Soldiers are taking a diagnostic test at each of their q… https://t.co/f6hFCd9OSz	Feb 16 2020
Sassy the Bachelorette💕	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 16 2020
Xris 2020 🦙	@SgmTowns @MiCBarin I’m glad I missed the ACFT drama	Feb 16 2020
Audree	RT @AngryBlackbird_: ACFT Tip: Get trashed the night before just like the APFT. Power puke through every station.	Feb 16 2020
Nick Murica	@genuineabrasive @82ndABNDiv @Strike_Hold @2BCT_FALCONS @PantherBrigade @Adsb82nd @82ndCAB The army is spending ove… https://t.co/PHSom0jnX7	Feb 16 2020
Ninapolegatti	RT @CurtisWilson275: Thanks @fortjacksoncg for allowing me to take part in the new Army Fitness Combat Testing. Saluting our troops around…	Feb 16 2020
ぷだふと	お疲れ様でした https://t.co/52i1wCZ8Vx	Feb 16 2020
Xploding Cobra	RT @MiCBarin: ACFT Tip: Put your left foot in..take your le...your military left private, take your left foot out...put your left...your fu…	Feb 16 2020
Ed Kennedy	Heads up to @WmBeckham the @GhostBn_2_7CAV S4-task coming to you this week.   @kevincapra08 Sir- I know we have ACF… https://t.co/u2SaxtaYf7	Feb 16 2020
Florida Deplorable	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 16 2020
Michael Voss	RT @usarec: Strongman/Titan Face Off: SSG Burgholzer, @strongmancorp competitor &amp; Army Fitness Team Member, and @cwatts13, former @nbctitan…	Feb 16 2020
Awadhesh Gupta 🇮🇳राष्ट्रहित_सर्वोपरि 🚩🙏💯🌹🙏✍	"#ISC
#INDIANFOOTBALLINQATAR
#ACFT
#QFA
CARE N CURE GROUP
City Exchange Qatar https://t.co/o6y6mA6KTe"	Feb 16 2020
John	RT @E_Fuentes70: @SNAFU_Sara Since the implementation of the #ACFT post gyms are packed with soldiers trying to master the leg tuck... 😆 ch…	Feb 16 2020
T-Moneyyyy	"I’ve said it before and I’ll say it again, MY DAD IS MY BEST FRIEND 
Btw, I passed my acft with pneumonia yesterday… https://t.co/x8ZH0yPp4a"	Feb 16 2020
⭐️⭐️⭐️ Enjoy the Show! ⭐️⭐️⭐️	RT @mil_ops: Okay Patriots - THIS is how you flush out a BS story. They show a known C_A bird, they give you a date on the tarmac and locat…	Feb 16 2020
ぷだふと	"RT @pjd_sega: 『初音ミク Project DIVA MEGA39’s』発売記念🎉

フォロー＆RTで、抽選で7名様にＨORIアーケードコントローラーや藤田咲さんサイン入りポスター＆ノベルティセットなど豪華グッズをプレゼント♪

https://t.co/pIEE9…"	Feb 16 2020
ぷだふと	"RT @pjd_sega: MEGA39's 発売直前＆プロジェクトセカイ初出展記念Wフォローキャンペーン 開催🎉

抽選で10名様に #ProjectDIVAとプロジェクトセカイから グッズをプレゼント🎁

▼▽参加方法▽▼
①@pjd_sega &amp; @pj_sekaiをフォ…"	Feb 16 2020
Mark D Johnson	RT @USArmyReserve: Training for the #ACFT has begun &amp; these #USArmyReserve Soldiers are taking a diagnostic test at each of their quarterly…	Feb 16 2020
Iain 🛫🚥🛬	@Satan2u @AvroArrowflys @AeronewsGlobal @HeathrowAirport @Airbus @EtihadAirways @AirbusPRESS @a380fanclub… https://t.co/2ge1gNP8Nb	Feb 16 2020
William B.	RT @JamesMingus12: Although I don’t disagree that the GIBs will help in preparing for the ACFT, let’s not lose sight of what is most import…	Feb 16 2020
Pipes2494⭐⭐⭐🇺🇸	RT @USArmyReserve: Training for the #ACFT has begun &amp; these #USArmyReserve Soldiers are taking a diagnostic test at each of their quarterly…	Feb 16 2020
U.S. Army Reserve	".@abc_columbia news anchor tests his fitness at @FortJackson in the #ACFT!

Watch here: https://t.co/LgCWJPKQHF https://t.co/vZWdDl0Q9i"	Feb 16 2020
طارق اللويحق	"RT @USArmyReserve: .@abc_columbia news anchor tests his fitness at @FortJackson in the #ACFT!

Watch here: https://t.co/LgCWJPKQHF https://…"	Feb 16 2020
Va. National Guard	Soldiers assigned to the 116th IBCT kicked off the 2020 Brigade Best Warrior Competition with the Army Combat Fitne… https://t.co/E6rwedSLs4	Feb 16 2020
絆 ALL JAPAN 🇯🇵 日本一心	"RT @USArmyReserve: .@abc_columbia news anchor tests his fitness at @FortJackson in the #ACFT!

Watch here: https://t.co/LgCWJPKQHF https://…"	Feb 16 2020
Renee Shaw	"RT @USArmyReserve: .@abc_columbia news anchor tests his fitness at @FortJackson in the #ACFT!

Watch here: https://t.co/LgCWJPKQHF https://…"	Feb 16 2020
FORSCOM	"RT @USArmyReserve: .@abc_columbia news anchor tests his fitness at @FortJackson in the #ACFT!

Watch here: https://t.co/LgCWJPKQHF https://…"	Feb 16 2020
Dave	@ychase85 @Aviationdailyy problem is if you align to the runway and you then don’t lower the into-wind wing enough… https://t.co/70kHkYcmFD	Feb 16 2020
YMML ATIS	INFO N. EXP GLS OR ILS APCH. RWY 27. RWY 1 6 3 4 NOT AVBL DUE WORKS. FROM TIME 1830, ACFT DEPARTING TO THE NORTH EA… https://t.co/LlVdorDkjX	Feb 16 2020
