name	rawTweet	date
Michael X Garrett	RT @FORSCOM: #ArmyStrong💪@USArmy #FORSCOM Commanding General Gen. Michael Garrett joins #USArmy #Soldiers from 570th Sapper Company, 864th…	Feb 07 2020
Ninja Padeiro	@carlosbilibio @avioesemusicas Nunca vi ATCO de APP forçar espera com ninguém. A gente nao força. A gente controla.… https://t.co/52CS2n2TaZ	Feb 07 2020
Ernest Poley	RT @FORSCOM: #ArmyStrong💪@USArmy #FORSCOM Commanding General Gen. Michael Garrett joins #USArmy #Soldiers from 570th Sapper Company, 864th…	Feb 07 2020
Miller	"RT @USArmy: This year, the #USArmy worked hard to make sure every #Soldier stays #ArmyFit.

From the #ACFT to some more...unconventional ac…"	Feb 07 2020
Miller	"RT @USArmy: .@KYNGrecruiting is the first #USArmy component to receive equipment for the Army Combat Fitness Test.

The @USNationalGuard wi…"	Feb 07 2020
Miller	"RT @USArmy: The Army Combat Fitness Test is here to better connect fitness with combat readiness for all Soldiers.

What are you doing to g…"	Feb 07 2020
USAR Veteran	@PershingSoldier @The53rdRegiment @gatewaypundit @dunkindonuts @USJeanne @YetiChic1 @MikayesFiona @IngrahamAngle… https://t.co/Q1JGRbmtmj	Feb 07 2020
Miller	RT @USArmy: The #ACFT will be the largest overhaul in assessing a Soldier's physical fitness in 40 years, and it's just one part of a new h…	Feb 07 2020
Black Jack Pershing	RT @ArmyVet2x: @PershingSoldier @The53rdRegiment @gatewaypundit @dunkindonuts @USJeanne @YetiChic1 @MikayesFiona @IngrahamAngle @GeorgeWRee…	Feb 07 2020
Miller	"RT @USArmy: Physical fitness is fundamental to our #Readiness. 

Units have already started receiving the equipment needed to train for and…"	Feb 07 2020
Miller	RT @USArmy: #ACFT testing equipment has arrived at Fort Stewart Hunter Army Airfield and the #Soldiers of @3rd_Infantry wasted no time gett…	Feb 07 2020
Miller	"RT @USArmy: How far can you throw a 10-pound medicine ball?

The standing power throw tests how far a #Soldier can throw a 10-pound medicin…"	Feb 07 2020
Miller	"RT @USArmy: Pop the top and let's go!

@FortBenning #Soldiers recently received their Army Combat Fitness Test gear.

Learn more about @USA…"	Feb 07 2020
Miller	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 07 2020
Miller	RT @USArmy: Senior leaders have approved a modification of the ACFT that includes three aerobic test events for selected #Soldiers with per…	Feb 07 2020
SonOfMogh	Yesterday I asked a GO if the ACFT score would be used to determine promotion points or OML and how that would affe… https://t.co/r5G2C0H186	Feb 07 2020
~Maria Chacon~	Just took that fucking acft 🤒🤒	Feb 07 2020
Military Matters Podcast	Check out the latest episode of the Military Matters Podcast is all about military fitness and how it's changing!… https://t.co/4LsKBVuEgi	Feb 07 2020
Dylan ツ	Yo the new ACFT is no joke holy shit I’m smoked lmao	Feb 07 2020
RPHFMVA	RT @FORSCOM: #ArmyStrong💪@USArmy #FORSCOM Commanding General Gen. Michael Garrett joins #USArmy #Soldiers from 570th Sapper Company, 864th…	Feb 07 2020
Smith frank	RT @USArmy: The #ACFT will be the largest overhaul in assessing a Soldier's physical fitness in 40 years, and it's just one part of a new h…	Feb 07 2020
COL John Cushing 1st REC BDE	Great PT session with the Brigade Staff this morning - ACFT focuses!  Are you ready for mission week?  We can do th… https://t.co/sWrBKfBPA5	Feb 07 2020
Smith frank	"RT @USArmy: Physical fitness is fundamental to our #Readiness. 

Units have already started receiving the equipment needed to train for and…"	Feb 07 2020
Smith frank	RT @USArmy: #ACFT testing equipment has arrived at Fort Stewart Hunter Army Airfield and the #Soldiers of @3rd_Infantry wasted no time gett…	Feb 07 2020
Smith frank	RT @USArmy: Senior leaders have approved a modification of the ACFT that includes three aerobic test events for selected #Soldiers with per…	Feb 07 2020
Smith frank	"RT @USArmy: Pop the top and let's go!

@FortBenning #Soldiers recently received their Army Combat Fitness Test gear.

Learn more about @USA…"	Feb 07 2020
Smith frank	"RT @USArmy: How far can you throw a 10-pound medicine ball?

The standing power throw tests how far a #Soldier can throw a 10-pound medicin…"	Feb 07 2020
Smith frank	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 07 2020
manhole	New army combat fitness test and my damn mos so I have no choice to get fit AF	Feb 07 2020
De🅱️🅾️ Surf 🌊🌞😎	ACFT on Monday 🥴🥴	Feb 07 2020
Justice	RT @NationalGuard: Don't forget about the 2 mile run when you're training for the Army Combat Fitness Test. What's your fastest time? https…	Feb 07 2020
National Guard	Don't forget about the 2 mile run when you're training for the Army Combat Fitness Test. What's your fastest time? https://t.co/t92CNL2vPA	Feb 07 2020
Cody Granrud	RT @NationalGuard: Don't forget about the 2 mile run when you're training for the Army Combat Fitness Test. What's your fastest time? https…	Feb 07 2020
Vyctoria	RT @NationalGuard: Don't forget about the 2 mile run when you're training for the Army Combat Fitness Test. What's your fastest time? https…	Feb 07 2020
USAR Veteran	@The53rdRegiment @PershingSoldier @gatewaypundit @dunkindonuts @USJeanne @YetiChic1 @MikayesFiona @IngrahamAngle… https://t.co/ed2B9Xf3bl	Feb 07 2020
NATIONAL GUARD	The Army has updated its free fitness application, Army PRT, to better prepare soldiers for the new Army Combat Fit… https://t.co/Gfo4xLXFKL	Feb 07 2020
Joint Base Lewis-McChord	RT @FORSCOM: #ArmyStrong💪@USArmy #FORSCOM Commanding General Gen. Michael Garrett joins #USArmy #Soldiers from 570th Sapper Company, 864th…	Feb 07 2020
Infamous Scribbler	"Soldier: Ma’am ... is that an ... anarchy symbol on your phone?
Me: Yes.
Soldier: 
Me:
Soldier: So, are we taking t… https://t.co/DwJ0pxqZ6b"	Feb 07 2020
Lorenzo Llorente	Our Fridays: EO/SHARP sets and reps, LPD (today was XM17 PMI), Medical Training, and ACFT training. I won’t get thi… https://t.co/lbJYv60t5i	Feb 07 2020
Mountain Tactical	Earlier this month we asked for any info on the ACFT implementation in the ARMY, especially at schools and selectio… https://t.co/qrb6g3CqT5	Feb 07 2020
NGAUS	The Army has updated its free fitness application, Army PRT, to better prepare soldiers for the new Army Combat Fit… https://t.co/OJN6MV1zlq	Feb 07 2020
20th CBRNE Command	#ICYMI our soldiers can now use a new fitness area at the @USAGAPG Athletic Center! 🏋️‍♀️💪🏋️‍♂️ This will help our… https://t.co/JDiHEy1mQN	Feb 07 2020
1BCT 10MTN	1-32 Infantry ran multiple #ACFT iterations this week, improving Soldier confidence in the events and increasing in… https://t.co/XGr0RNKvWc	Feb 07 2020
Bob Reid	RT @StripesMMPod: Check out the latest episode of the Military Matters Podcast is all about military fitness and how it's changing! @USArmy…	Feb 07 2020
Fort Campbell Courier	Soldiers assigned to the 1st Brigade Combat Team, 101st Airborne Division (Air Assault), recently received the equi… https://t.co/D8WAWjgy2Z	Feb 07 2020
MA National Guard RRB	The 3rd event of the ACFT is the Hand Release Push-Up Arm Extension. This event is an upper body endurance test tha… https://t.co/prXoGcrUtK	Feb 07 2020
Denise Stich	RT @NationalGuard: Don't forget about the 2 mile run when you're training for the Army Combat Fitness Test. What's your fastest time? https…	Feb 07 2020
MARINE RADIO	RT @FORSCOM: #ArmyStrong💪@USArmy #FORSCOM Commanding General Gen. Michael Garrett joins #USArmy #Soldiers from 570th Sapper Company, 864th…	Feb 07 2020
MARINE RADIO	RT @1BCT10MTN: 1-32 Infantry ran multiple #ACFT iterations this week, improving Soldier confidence in the events and increasing individual…	Feb 07 2020
FORSCOM	RT @1BCT10MTN: 1-32 Infantry ran multiple #ACFT iterations this week, improving Soldier confidence in the events and increasing individual…	Feb 07 2020
B.Rabbit	ACFT no joke boooiii😅	Feb 07 2020
Dub D	RT @NationalGuard: Don't forget about the 2 mile run when you're training for the Army Combat Fitness Test. What's your fastest time? https…	Feb 07 2020
US Army SoCal	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 07 2020
Paratrooper	"FYSA,
even my apartment complex is helping people prepare for the ACFT https://t.co/yoHTvlmFzJ"	Feb 07 2020
Bob Cascadden	@drdave1999 Yes, I would if he has the appropriate license for the acft. Considering the last guy was a failure of… https://t.co/ZRAn5hdgiF	Feb 07 2020
Maximum Secrecy	@zone5aviation That’s actually completely wrong. First, deliveries are never in one go. Second, typically you don’t… https://t.co/vNSWayJ4cV	Feb 07 2020
Fernando Puccia	@avioesemusicas Lito, fui reservar um vôo aqui e o site da @AmericanAir indica como acft o 737Max. Indícios de reto… https://t.co/lILyUTyHgv	Feb 07 2020
Camp Santiago - Joint Training Center	"AGR personnel conducts ACFT here in Camp Santiago Joint Training Center.

#WarriorsServingWarriors

National Guard… https://t.co/v2dOxt937f"	Feb 07 2020
LOWI SPOTTER INFO	Special Visitor: Danish Air Transport Date:2020-02-08 (12:40-13:40) From: BLL To: BLL Acft: A320 https://t.co/AbGyCwJqnF	Feb 07 2020
U.S. Army Materiel Command	"Today Army Combat Fitness Test equipment is being delivered to @TeamRedstone units! #ArmyFit

@USArmyTACOM is deliv… https://t.co/DBPlJUklha"	Feb 07 2020
LOWI SPOTTER INFO	Special Visitor: Danish Air Transport Date: () Dep: 2020-03-17(17:30) To: CPH Acft: AT76 Remark: ferry https://t.co/AbGyCwJqnF	Feb 07 2020
LOWI SPOTTER INFO	Special Visitor: Danish Air Transport Date:2020-03-17 (16:55) Dep: () From: LBC Acft: AT76 https://t.co/AbGyCwJqnF	Feb 07 2020
C.P.	"RT @ArmyMateriel: Today Army Combat Fitness Test equipment is being delivered to @TeamRedstone units! #ArmyFit

@USArmyTACOM is delivering…"	Feb 07 2020
David Bellavia	"RT @USArmy: Pop the top and let's go!

@FortBenning #Soldiers recently received their Army Combat Fitness Test gear.

Learn more about @USA…"	Feb 07 2020
David Bellavia	"RT @USArmy: How far can you throw a 10-pound medicine ball?

The standing power throw tests how far a #Soldier can throw a 10-pound medicin…"	Feb 07 2020
David Bellavia	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 07 2020
David Bellavia	RT @USArmy: Senior leaders have approved a modification of the ACFT that includes three aerobic test events for selected #Soldiers with per…	Feb 07 2020
IEMBot ZNY	Urgent pilot report at 2035Z: TEB UUA /OV SAX13005/TM 2035/FL030/TP GLF3/TB SEV/RM NO INJURIES NO DAMAGE TO ACFT	Feb 07 2020
Military Matters Podcast	@CSJTCPR You should check out our latest episode with the developers of the ACFT!	Feb 07 2020
Sol Sukut 20+C+B+M+20 & Alive at Conception	"#DndFitness
5miles #running easy pace

#ACFT circuits 4x:
3x315lb deadlift
10x24"" box jumps
10x25lb DBell curl &amp; pr… https://t.co/c5b56vbn6n"	Feb 07 2020
Military Matters Podcast	@USArmyReserve Have you checked out our newest podcast episode with the developers of the ACFT? https://t.co/kdhcSOzzS0	Feb 07 2020
Military Matters Podcast	@USArmy Interesting! Did you all get to hear the our podcast episode with the developers of the ACFT? https://t.co/kdhcSOzzS0	Feb 07 2020
Fort McCoy	"RT @ArmyMateriel: Today Army Combat Fitness Test equipment is being delivered to @TeamRedstone units! #ArmyFit

@USArmyTACOM is delivering…"	Feb 07 2020
Ernest Poley	"RT @ArmyMateriel: Today Army Combat Fitness Test equipment is being delivered to @TeamRedstone units! #ArmyFit

@USArmyTACOM is delivering…"	Feb 07 2020
Evelyn Doris Moore	RT @NationalGuard: Don't forget about the 2 mile run when you're training for the Army Combat Fitness Test. What's your fastest time? https…	Feb 07 2020
Israel Romero	"RT @CSJTCPR: AGR personnel conducts ACFT here in Camp Santiago Joint Training Center.

#WarriorsServingWarriors

National Guard Bureau of T…"	Feb 07 2020
Tom Pingel	@Cernovich @realDonaldTrump I’d love to see him perform the new ACFT!	Feb 07 2020
Howard D Lee	@wrbchiefs @laxswamy @BlakeCirks @NCCPeds @DocWoc71 @peyoungmd @tedoconnell @DrVanEcho @DocWinWin @joshuadhartzell… https://t.co/T2illK4rx0	Feb 07 2020
Bill Deakins 🇺🇸🇺🇸🇺🇸🇺🇸	@Cernovich Heads up.....they aren't and hopefully the ACFT exposes them	Feb 07 2020
Your HR Generalist	I would love to see more ceremonial presidential grading of PT tests. They should have had the president grade the… https://t.co/4myyj26Zx2	Feb 07 2020
WeimWeekend	@nicole_nix_ There is no way in hades Vindman the phatphukker that he is would ever pass the new PT test, muchless… https://t.co/EhyOpv63z1	Feb 07 2020
WeimWeekend	"@Cernovich Here's the new PT standard - no way phatphukker Vindman would pass it - No Effing Way!

https://t.co/oVmpWE1L5t"	Feb 07 2020
67th Expeditionary Signal Battalion	#67thESB began #PayDay Activities today with a #BNRun! Immediately following, #CompanyCommanders competed for the b… https://t.co/BwKfVNxUFs	Feb 07 2020
