name	rawTweet	date
Yevhen Shkolnyi	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
GlobalObserver	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
Kissen	https://t.co/VGIXXz6IEq	Jan 30 2020
Ville Kostian	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
vara bungas	https://t.co/RZ5dIG8TE9	Jan 30 2020
Vladimír Stančík 🇨🇿	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
Pax Europaea	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
gatis999	RT @Liveuamap: In Belarus, the new defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed forces ht…	Jan 30 2020
Б.Свентольдич Кисіль	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
Observationsplatsen	RT @Jagarchefen: Large-scale combat readiness test kicks off in Belarusian army | BelTA | https://t.co/eY48Yvs5Xx	Jan 30 2020
UkraineUpdatesToday	RT @Liveuamap: In Belarus, the new defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed forces ht…	Jan 30 2020
(((Kveldul )))🇫🇮🗽🇺🇸	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
Per Tengblad	RT @Jagarchefen: Large-scale combat readiness test kicks off in Belarusian army | BelTA | https://t.co/eY48Yvs5Xx	Jan 30 2020
Seweryn Stępień	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
Latitude 67N SIGINT	RT @Jagarchefen: Large-scale combat readiness test kicks off in Belarusian army | BelTA | https://t.co/eY48Yvs5Xx	Jan 30 2020
Games In Flames 2020	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
🇫🇮🇸🇪	RT @Jagarchefen: Large-scale combat readiness test kicks off in Belarusian army | BelTA | https://t.co/eY48Yvs5Xx	Jan 30 2020
Krigsplacerad	RT @Jagarchefen: Large-scale combat readiness test kicks off in Belarusian army | BelTA | https://t.co/eY48Yvs5Xx	Jan 30 2020
STRATMIL	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
#folkräkningnu	RT @Jagarchefen: Large-scale combat readiness test kicks off in Belarusian army | BelTA | https://t.co/eY48Yvs5Xx	Jan 30 2020
(((Khoni’sCircles)))	RT @Liveuamap: In Belarus, the new defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed forces ht…	Jan 30 2020
Jägarchefen	Large-scale combat readiness test kicks off in Belarusian army | BelTA | https://t.co/eY48Yvs5Xx	Jan 30 2020
Robert_Chadwick1	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
Stevie🇬🇧🇪🇺🇵🇱🇺🇦#RebelAlliance #SardinesUK🐟	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
°	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
GorseFires Collectif	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
John P. Cummings	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
TEXAS NEWS STUDIO	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
Stefan Laurell	RT @Liveuamap: In Belarus, the new defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed forces ht…	Jan 30 2020
Torgny Forss	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
No one	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
adenocromo 🧬🩸💻⛪️	RT @Liveuamap: In Belarus, the new defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed forces ht…	Jan 30 2020
KING	RT @Liveuamap: In Belarus, the new defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed forces ht…	Jan 30 2020
Liveuamap	In Belarus, the new defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed… https://t.co/SNwpLY21mQ	Jan 30 2020
ChinchewPalsu1965	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
Ari Laaksonen	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
Claves Geopolíticas	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
🌊 Karma is coming 🌊	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
Χάρων	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
Kelle Bond	RT @AlexKokcharov: In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the armed for…	Jan 30 2020
Alex Kokcharov	In #Belarus, the new #defence minister Viktar Khrenin ordered to conduct a sudden combat readiness test of the arme… https://t.co/YruFetUJkm	Jan 30 2020
Belsat in English	#Belarus army facing combat readiness test https://t.co/2EOJcxvgJ5	Jan 30 2020
