name	rawTweet	date
J	RT @TreasuryMog: This is a tricky one. Half lie down and raise one back leg straight across in front of you. Dangle one front leg down. Tuc…	Jan 23 2020
Crystal Fish	RT @WSheepdog: Nothing more cozy on a frosty cold day than a pup tuck inside its mother leg https://t.co/q7AoA21b7e	Jan 23 2020
