date	label
02032020	"2
"
02032020	"2
"
02032020	"2
"
02032020	"2
"
02032020	"0
"
02032020	"2
"
02032020	"2
"
02032020	"0
"
02032020	"2
"
02032020	"1
"
02032020	"2
"
02032020	"0
"
02032020	"2
"
02032020	"2
"
02032020	"2
"
02032020	"0
"
02032020	"2
"
02032020	"0
"
02032020	"0
"
02032020	"0
"
02032020	"1
"
02032020	"1
"
02032020	"1
"
02032020	"1
"
02032020	"1
"
02032020	"2
"
02032020	"1
"
02032020	"0
"
02032020	"1
"
02032020	"1
"
02032020	"2
"
02032020	"2
"
02032020	"0
"
02032020	"2
"
02032020	"2
"
02032020	"2
"
02032020	"2
"
02032020	"0
"
02032020	"0
"
02032020	"0
"
02032020	"0
"
02032020	"2
"
02032020	"2
"
02032020	"1
"
02032020	"2
"
02032020	"0
"
02032020	"1
"
02032020	"2
"
02032020	"1
"
02032020	"2
"
02032020	"2
"
02032020	"2
"
02032020	"0
"
02032020	"2
"
02032020	"0
"
02032020	"0
"
02032020	"2
"
02032020	"2
"
02032020	"2
"
02032020	"2
"
02032020	"2
"
02032020	"2
"
02032020	"0
"
02032020	"0
"
02032020	"0
"
02032020	"2
"
02032020	"0
"
02032020	"0
"
02032020	"0
"
02032020	"0
"
02032020	"0
"
02032020	"0
"
02032020	"0
"
02032020	"2
"
02032020	"0
"
02032020	"2
"
02032020	"0
"
02032020	"0
"
02032020	"0
"
02032020	"0
"
02032020	"0
"
02032020	"0
"
02032020	"2
"
02032020	"0
"
02032020	"0
"
02032020	"2
"
02032020	"0
"
02032020	"0
"
02032020	"2
"
02032020	"0
"
02032020	"0
"
02032020	"2
"
02032020	"0
"
02032020	"2
"
02032020	"0
"
02032020	"0
"
02032020	"2
"
02032020	"2
"
02032020	"2
"
02032020	"2
"
02032020	"0
"
02032020	"2
"
02032020	"1
"
02032020	"2
"
02032020	"0
"
02032020	"1
"
02032020	"1
"
02032020	"0
"
02032020	"1
"
02032020	"2
"
02032020	"0
"
02032020	"2
"
02032020	"1
"
02042020	"2
"
02042020	"2
"
02042020	"2
"
02042020	"2
"
02042020	"0
"
02042020	"0
"
02042020	"2
"
02042020	"0
"
02042020	"2
"
02042020	"2
"
02042020	"1
"
02042020	"1
"
02042020	"0
"
02042020	"0
"
02042020	"0
"
02042020	"2
"
02042020	"2
"
02042020	"2
"
02042020	"1
"
02042020	"2
"
02042020	"2
"
02042020	"1
"
02042020	"2
"
02042020	"1
"
02042020	"1
"
02042020	"1
"
02042020	"0
"
02042020	"2
"
02042020	"2
"
02042020	"2
"
02042020	"2
"
02042020	"2
"
02042020	"2
"
02042020	"2
"
02042020	"2
"
02042020	"1
"
02042020	"0
"
02042020	"2
"
02042020	"0
"
02042020	"2
"
02042020	"2
"
02042020	"1
"
02042020	"2
"
02042020	"1
"
02042020	"2
"
02042020	"1
"
02042020	"1
"
02042020	"0
"
02042020	"1
"
02042020	"0
"
02042020	"2
"
02042020	"2
"
02042020	"0
"
02042020	"2
"
02042020	"1
"
02042020	"2
"
02042020	"2
"
02042020	"2
"
02042020	"2
"
02042020	"2
"
02042020	"1
"
02042020	"2
"
02042020	"1
"
02042020	"1
"
02042020	"2
"
02042020	"1
"
02042020	"2
"
02042020	"2
"
02042020	"0
"
02042020	"2
"
02042020	"1
"
02042020	"2
"
02042020	"0
"
02042020	"2
"
02042020	"2
"
02042020	"0
"
02042020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"1
"
02052020	"1
"
02052020	"0
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"0
"
02052020	"2
"
02052020	"1
"
02052020	"1
"
02052020	"0
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"0
"
02052020	"0
"
02052020	"1
"
02052020	"2
"
02052020	"0
"
02052020	"2
"
02052020	"1
"
02052020	"1
"
02052020	"0
"
02052020	"1
"
02052020	"2
"
02052020	"2
"
02052020	"1
"
02052020	"1
"
02052020	"0
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"0
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"0
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"0
"
02052020	"2
"
02052020	"0
"
02052020	"2
"
02052020	"2
"
02052020	"0
"
02052020	"2
"
02052020	"2
"
02052020	"0
"
02052020	"0
"
02052020	"0
"
02052020	"1
"
02052020	"2
"
02052020	"0
"
02052020	"2
"
02052020	"2
"
02052020	"0
"
02052020	"2
"
02052020	"0
"
02052020	"2
"
02052020	"0
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"1
"
02052020	"2
"
02052020	"1
"
02052020	"1
"
02052020	"1
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02052020	"2
"
02062020	"2
"
02062020	"2
"
02062020	"1
"
02062020	"2
"
02062020	"2
"
02062020	"1
"
02062020	"2
"
02062020	"2
"
02062020	"2
"
02062020	"2
"
02062020	"1
"
02062020	"1
"
02062020	"0
"
02062020	"2
"
02062020	"2
"
02062020	"2
"
02062020	"1
"
02062020	"0
"
02062020	"0
"
02062020	"2
"
02062020	"0
"
02062020	"2
"
02062020	"2
"
02062020	"1
"
02062020	"1
"
02062020	"1
"
02062020	"1
"
02062020	"2
"
02062020	"1
"
02062020	"1
"
02062020	"2
"
02062020	"1
"
02062020	"2
"
02062020	"2
"
02062020	"1
"
02062020	"2
"
02062020	"1
"
02062020	"2
"
02062020	"2
"
02062020	"2
"
02062020	"2
"
02062020	"2
"
02062020	"2
"
02062020	"0
"
02062020	"0
"
02062020	"0
"
02062020	"2
"
02062020	"2
"
02062020	"0
"
02062020	"1
"
02062020	"1
"
02062020	"2
"
02062020	"2
"
02062020	"2
"
02062020	"2
"
02062020	"2
"
02062020	"0
"
02062020	"1
"
02062020	"1
"
02062020	"0
"
02062020	"2
"
02062020	"2
"
02062020	"1
"
02062020	"2
"
02062020	"2
"
02062020	"1
"
02062020	"1
"
02062020	"2
"
02062020	"2
"
02062020	"2
"
02062020	"1
"
02062020	"2
"
02062020	"2
"
02062020	"1
"
02062020	"1
"
02062020	"2
"
02062020	"2
"
02062020	"1
"
02072020	"1
"
02072020	"1
"
02072020	"0
"
02072020	"2
"
02072020	"0
"
02072020	"0
"
02072020	"1
"
02072020	"1
"
02072020	"0
"
02072020	"1
"
02072020	"2
"
02072020	"0
"
02072020	"1
"
02072020	"1
"
02072020	"0
"
02072020	"2
"
02072020	"2
"
02072020	"1
"
02072020	"2
"
02072020	"0
"
02072020	"0
"
02072020	"2
"
02072020	"1
"
02072020	"2
"
02072020	"0
"
02072020	"1
"
02072020	"0
"
02072020	"1
"
02072020	"1
"
02072020	"2
"
02072020	"1
"
02072020	"1
"
02072020	"1
"
02072020	"1
"
02072020	"1
"
02072020	"0
"
02072020	"0
"
02072020	"0
"
02072020	"2
"
02072020	"1
"
02072020	"1
"
02072020	"2
"
02072020	"1
"
02072020	"1
"
02072020	"2
"
02072020	"1
"
02072020	"0
"
02072020	"2
"
02072020	"2
"
02072020	"2
"
02072020	"1
"
02072020	"1
"
02072020	"2
"
02072020	"2
"
02072020	"1
"
02072020	"2
"
02072020	"2
"
02072020	"2
"
02072020	"1
"
02072020	"2
"
02072020	"2
"
02072020	"1
"
02072020	"1
"
02072020	"0
"
02072020	"1
"
02072020	"0
"
02072020	"2
"
02072020	"2
"
02072020	"2
"
02072020	"2
"
02072020	"2
"
02072020	"1
"
02072020	"1
"
02072020	"1
"
02072020	"2
"
02072020	"2
"
02072020	"2
"
02072020	"2
"
02072020	"1
"
02072020	"1
"
02072020	"2
"
02072020	"2
"
02072020	"2
"
02072020	"1
"
02072020	"2
"
02072020	"2
"
02072020	"0
"
02072020	"2
"
02072020	"2
"
02072020	"2
"
02072020	"2
"
02072020	"0
"
02072020	"1
"
02072020	"1
"
02072020	"1
"
02072020	"2
"
02072020	"2
"
02072020	"2
"
02072020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"1
"
02072020	"0
"
02082020	"0
"
02082020	"1
"
02082020	"2
"
02082020	"1
"
02082020	"2
"
02082020	"0
"
02082020	"1
"
02082020	"1
"
02082020	"0
"
02082020	"1
"
02082020	"1
"
02082020	"2
"
02082020	"2
"
02082020	"1
"
02082020	"2
"
02082020	"2
"
02082020	"1
"
02082020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"1
"
02082020	"2
"
02082020	"2
"
02082020	"1
"
02082020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"1
"
02082020	"2
"
02082020	"1
"
02082020	"2
"
02082020	"0
"
02082020	"1
"
02082020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"1
"
02082020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"2
"
02082020	"0
"
02092020	"0
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"0
"
02092020	"1
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"0
"
02092020	"2
"
02092020	"0
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"1
"
02092020	"2
"
02092020	"2
"
02092020	"0
"
02092020	"2
"
02092020	"2
"
02092020	"0
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"0
"
02092020	"1
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"2
"
02092020	"1
"
02092020	"2
"
02102020	"2
"
02092020	"2
"
02102020	"2
"
02102020	"0
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"1
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"0
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"1
"
02102020	"1
"
02102020	"1
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"1
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"1
"
02102020	"2
"
02102020	"1
"
02102020	"2
"
02102020	"1
"
02102020	"2
"
02102020	"0
"
02102020	"1
"
02102020	"2
"
02102020	"2
"
02102020	"1
"
02102020	"2
"
02102020	"1
"
02102020	"1
"
02102020	"1
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"1
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"1
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"0
"
02102020	"0
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"0
"
02102020	"1
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"1
"
02102020	"2
"
02102020	"2
"
02102020	"0
"
02102020	"2
"
02102020	"2
"
02102020	"1
"
02102020	"1
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"1
"
02102020	"2
"
02102020	"1
"
02102020	"0
"
02102020	"2
"
02102020	"1
"
02102020	"1
"
02102020	"0
"
02102020	"2
"
02102020	"0
"
02102020	"1
"
02102020	"2
"
02102020	"1
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"1
"
02102020	"2
"
02102020	"1
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02102020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"0
"
02112020	"1
"
02112020	"1
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"1
"
02112020	"2
"
02112020	"0
"
02112020	"2
"
02112020	"0
"
02112020	"0
"
02112020	"0
"
02112020	"0
"
02112020	"2
"
02112020	"0
"
02112020	"0
"
02112020	"0
"
02112020	"2
"
02112020	"1
"
02112020	"0
"
02112020	"1
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"0
"
02112020	"2
"
02112020	"0
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"1
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"1
"
02112020	"2
"
02112020	"1
"
02112020	"2
"
02112020	"2
"
02112020	"1
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"0
"
02112020	"2
"
02112020	"0
"
02112020	"1
"
02112020	"2
"
02112020	"1
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"0
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"0
"
02112020	"0
"
02112020	"2
"
02112020	"0
"
02112020	"0
"
02112020	"0
"
02112020	"2
"
02112020	"0
"
02112020	"2
"
02112020	"0
"
02112020	"0
"
02112020	"0
"
02112020	"0
"
02112020	"0
"
02112020	"1
"
02112020	"2
"
02112020	"0
"
02112020	"2
"
02112020	"1
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"0
"
02112020	"0
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"2
"
02112020	"1
"
02112020	"2
"
02112020	"2
"
02112020	"0
"
02112020	"2
"
02112020	"2
"
02112020	"1
"
02112020	"2
"
02112020	"1
"
02112020	"2
"
02112020	"0
"
02122020	"2
"
02122020	"2
"
02122020	"2
"
02122020	"2
"
02122020	"2
"
02122020	"2
"
02122020	"2
"
02122020	"2
"
02122020	"1
"
02122020	"0
"
02122020	"2
"
02122020	"0
"
02122020	"2
"
02122020	"2
"
02122020	"2
"
02122020	"1
"
02122020	"2
"
02122020	"1
"
02122020	"1
"
02122020	"2
"
02122020	"2
"
02122020	"2
"
02122020	"2
"
02122020	"2
"
02122020	"2
"
02122020	"1
"
02122020	"1
"
02122020	"1
"
02122020	"0
"
02122020	"1
"
02122020	"1
"
02122020	"2
"
02122020	"2
"
02122020	"1
"
02122020	"2
"
02122020	"2
"
02122020	"2
"
02122020	"1
"
02122020	"0
"
02122020	"2
"
02122020	"2
"
02122020	"2
"
02122020	"0
"
02122020	"0
"
02122020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"1
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"1
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"1
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"0
"
02132020	"1
"
02132020	"0
"
02132020	"1
"
02132020	"0
"
02132020	"1
"
02132020	"2
"
02132020	"2
"
02132020	"0
"
02132020	"2
"
02132020	"2
"
02132020	"0
"
02132020	"0
"
02132020	"0
"
02132020	"0
"
02132020	"2
"
02132020	"0
"
02132020	"0
"
02132020	"2
"
02132020	"2
"
02132020	"1
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"0
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"1
"
02132020	"2
"
02132020	"0
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"2
"
02132020	"0
"
02132020	"0
"
02132020	"1
"
02132020	"2
"
02132020	"1
"
02132020	"1
"
02132020	"1
"
02132020	"1
"
02132020	"2
"
02132020	"2
"
02132020	"1
"
02132020	"0
"
02132020	"2
"
02132020	"1
"
02132020	"2
"
02132020	"1
"
02132020	"0
"
02142020	"1
"
02142020	"1
"
02142020	"1
"
02142020	"2
"
02142020	"2
"
02142020	"1
"
02142020	"2
"
02142020	"0
"
02142020	"0
"
02142020	"1
"
02142020	"0
"
02142020	"0
"
02142020	"2
"
02142020	"2
"
02142020	"2
"
02142020	"2
"
02102020	"1
"
02102020	"0
"
02142020	"1
"
02142020	"2
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02132020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
02142020	"0
"
