name	rawTweet	date	url
1043290992328237063	RT @Laurie_Garrett: A Chinese research paper says a #COVID19 patient shed  infectious virus for 49 days -- shedding stopped when he was adm…	Apr 04 2020	https://twitter.com/Megan31982563/status/1246573348823412736
595284685	RT @NikoNe_san_2525: 色んな国々で、ある人々がエレベーターボタンやベンチに唾をつけたり、スーパーの食品に唾を吐いたりと、わざとウイルスを撒き散らしています。「日本だけにはそんな人はいない」なんて事はありませんよね。止むを得ず外出したらまず手洗い、手指の消毒、…	Apr 04 2020	https://twitter.com/lovelymocha4eve/status/1246573340573065216
26326929	@jarue369 We all know the Chinese created this virus . Punishment should be severe. World isolation. From China. Do… https://t.co/4j9RQPk098	Apr 04 2020	https://twitter.com/delacy2/status/1246573328338505728
4065268685	"RT @LarrySchweikart: 1) https://t.co/zL9qSinls1
Well . . . anyone remember this? 

""we BUILT a CHIMERIC virus encoding a novel, zoonotic Co…"	Apr 04 2020	https://twitter.com/ZuzzBuzzman/status/1246573327889637376
251329888	RT @Laurie_Garrett: A Chinese research paper says a #COVID19 patient shed  infectious virus for 49 days -- shedding stopped when he was adm…	Apr 04 2020	https://twitter.com/sakinotk/status/1246573322038464512
220843195	@FireWaterMe @BrlaBrla Chinese virus да го ебе магаре него.	Apr 04 2020	https://twitter.com/lesenpeperut/status/1246573319408750593
375952254	@LeonardRoxon Chinese exporting their cheap masks, made in sweat shops by convicts/ political prisoners to CDA.The… https://t.co/T1wobYB6uN	Apr 04 2020	https://twitter.com/Rya2oli/status/1246573290887557120
1221037888957272064	"RT @LordMeddybemps: @MaximeBernier @dyolltrah If there was a Chinese Truth Virus.
#COVID19 #ChinaLiedPeopleDied https://t.co/DdUMtEKV75"	Apr 04 2020	https://twitter.com/Teri23179879/status/1246573290874945536
2422879649	RT @DC_Draino: If there’s one thing we can all agree on after the Chinese Virus, it’s that Bill Gates is one of the sketchiest people out t…	Apr 04 2020	https://twitter.com/white_owl_lady/status/1246573267139334144
502539969	RT @DC_Draino: If there’s one thing we can all agree on after the Chinese Virus, it’s that Bill Gates is one of the sketchiest people out t…	Apr 04 2020	https://twitter.com/Steve_Werner1/status/1246573263540674560
3179662599	Hungarian Prime Minister Viktor Orban was handed emergency powers to rule by decree during the Chinese coronavirus… https://t.co/LVKgy2IZdi	Apr 04 2020	https://twitter.com/LTWoodCDMedia/status/1246573261506387969
314668323	RT @alancornett: Remember back when the NBA bent over backwards to appease the Chinese government because an assistant coach said nice thin…	Apr 04 2020	https://twitter.com/ValArgen/status/1246573259132370951
1006355652833357824	RT @DC_Draino: If there’s one thing we can all agree on after the Chinese Virus, it’s that Bill Gates is one of the sketchiest people out t…	Apr 04 2020	https://twitter.com/Kim32221694/status/1246573251335200769
28286113	@kspat18 @julielynn1981 @dserrone37 @JodyWeitzman @TomiLahren No, we haven’t “become this sensitive.” But some have… https://t.co/Pjwxzu8oMe	Apr 04 2020	https://twitter.com/Voltaire123/status/1246573248596197376
1246569064144699393	"""CHINA IS TO BLAME FOR THE CORONA VIRUS OUTBREAK &amp; I SAY AMERICA 🇺🇸 STOP BUYING CHINESE PRODUCTS,"""	Apr 04 2020	https://twitter.com/Kathy03445221/status/1246573238873972742
783175973823021056	RT @invictusjuvat: @drawandstrike @MarkLevineNYC @CM_MargaretChin @setochungster @jennylamlow @yuhline @cpc_nyc @BrianKavanaghNY @galeabrew…	Apr 04 2020	https://twitter.com/MarshaHodgson/status/1246573229394874368
14525642	@DogaGurgunoglu @Drewboyle23 Because of the Chinese virus transmitted through 5g networks I have to get in quarante… https://t.co/PJRsQdNuLF	Apr 04 2020	https://twitter.com/mehmetcc/status/1246573205655097345
194900117	@omanali2017 @SanjayVW @proraas A thought just crossed mind. I think Chinese did started the assist through virus o… https://t.co/0bgVVWPyiR	Apr 04 2020	https://twitter.com/satishbaral/status/1246573188399669255
43785719	RT @Laurie_Garrett: A Chinese research paper says a #COVID19 patient shed  infectious virus for 49 days -- shedding stopped when he was adm…	Apr 04 2020	https://twitter.com/healingmuse/status/1246573186931740683
882784867	"RT @HermanM36169986: President Trump Chinese Wuhan Virus Update
Reporter: @JoeBiden just wrote a tweet

President Trump: He didn't write th…"	Apr 04 2020	https://twitter.com/westieTX/status/1246573175955169284
526606993	RT @maggierda: @NYGovCuomo Whose propaganda are you pushing Cuomo? We're IN this mess because of the Chinese virus and now you're THANKING…	Apr 04 2020	https://twitter.com/BarbHaugen/status/1246573164601147392
77995572	RT @DineshDSouza: If it’s not a “Chinese virus”—because, you know, “viruses don’t discriminate”—then this isn’t a “black” or “brown” epidem…	Apr 04 2020	https://twitter.com/Leenamathew/status/1246573160314667013
830836572597678080	@dttojay It’s like I told my boss, what if your mother was conceived in a Mercury Topaz. Would you find it rude or… https://t.co/CtkK1Ah6sS	Apr 04 2020	https://twitter.com/RollinGayGanja/status/1246573160113332231
2513114851	"RT @RWPUSA: Despite the racist rants of @realdonaldtrump about ""Chinese virus"" China lends a helping hand.

NY governor says China is donat…"	Apr 04 2020	https://twitter.com/MsCharlieJohnso/status/1246573151489835008
323920783	"ICYMI: How your #smartphone decides where you can go and what you can do in #coronavirus-era #China.
https://t.co/2cDauNrAc4
#tech"	Apr 04 2020	https://twitter.com/NewsForrest/status/1246573107390881792
1449009906	RT @DineshDSouza: When Trump called it the Chinese virus, we heard a deafening roar from the Left, “Stop making this about race. The virus…	Apr 04 2020	https://twitter.com/LizWicher/status/1246573101904736256
