name	rawTweet	date
Erich Reimer	Successfully completed/passed the new Army Combat Fitness Test (ACFT) this early morning (diagnostic)! Definitely a… https://t.co/uT0hucKKPv	Feb 06 2020
🇺🇸Sonja ⭐⭐⭐🇺🇸	RT @mil_ops: Some days you fire up the overwatch board and your jaw drops. today is one of those days: 23 H60 Blackhawks, 8 EC45’s, 2 AWACs…	Feb 06 2020
U.S. INTELLIGENCE	RT @16thSma: My conversation with @15thSMA on the Soldier Today podcast is out this morning. We discuss NCO leadership, Quality of Life ini…	Feb 06 2020
YetiByNature	@LostLT1 No ACFT because no gravity....instead fitness will be determined on how much Astronaught ice cream you can… https://t.co/kf8E83zCVp	Feb 06 2020
thirty model a duane brookins	RT @mil_ops: Some days you fire up the overwatch board and your jaw drops. today is one of those days: 23 H60 Blackhawks, 8 EC45’s, 2 AWACs…	Feb 06 2020
U.S. Army Fort Lee	"#ACFT -ing in the rain
This a.m., Pvt. Justin Sheffield, 832nd Ord Bn, runs the Sprint-Drag-Carry, while trainer-in… https://t.co/A0dXoYDFIY"	Feb 06 2020
x	ACFT for 2nd Quarter complete! I scored 20 points higher overall with a 529. Adjustments to my PT plan were strengt… https://t.co/6r6VkLl5yd	Feb 06 2020
ฌเฌอ ตระกูลเฌอ	กรมทหารราบที่ 8 เปิดการสาธิตการทดสอบสมรรถภาพร่างกายเพื่อความพร้อมรบของ ทบ. (Army Combat Fitness Test : ACFT)  https://t.co/DrBfgsPUgo	Feb 06 2020
ฌเฌอ ตระกูลเฌอ	RT @chochercher: กรมทหารราบที่ 8 เปิดการสาธิตการทดสอบสมรรถภาพร่างกายเพื่อความพร้อมรบของ ทบ. (Army Combat Fitness Test : ACFT)  https://t.co…	Feb 06 2020
NATIONAL GUARD	The Army has updated its free fitness application, Army PRT, to better prepare soldiers for the new Army Combat Fit… https://t.co/qxl1SjIUls	Feb 06 2020
ค่ายสีหราชเดโชไชย	กรมทหารราบที่ 8 เปิดการสาธิตการทดสอบสมรรถภาพร่างกายเพื่อความพร้อมรบของ ทบ. (Army Combat Fitness Test : ACFT)  https://t.co/kzmTqsDZU0	Feb 06 2020
maria-h	Passed ACFT on 3hrs of sleep 🥴🥴 never again lmfao	Feb 06 2020
ค่ายสีหราชเดโชไชย	RT @siharatdecho: กรมทหารราบที่ 8 เปิดการสาธิตการทดสอบสมรรถภาพร่างกายเพื่อความพร้อมรบของ ทบ. (Army Combat Fitness Test : ACFT)  https://t.c…	Feb 06 2020
Erich Reimer	RT @ErichReimer: Successfully completed/passed the new Army Combat Fitness Test (ACFT) this early morning (diagnostic)! Definitely a vigoro…	Feb 06 2020
Pavlov’s Dog	@UziBuIly IF it was shot down, the pilot did a remarkable job of putting the plane down in a limited debris field.… https://t.co/yIxV1cOjJV	Feb 06 2020
Erich Reimer	RT @ErichReimer: Successfully completed/passed the new Army Combat Fitness Test (ACFT) this early morning (diagnostic)! Definitely a vigoro…	Feb 06 2020
88th Readiness Division	#ACFT It’s on the way! https://t.co/hDVkZEkRLw	Feb 06 2020
x	@AVSIllini I totally agree. We’re already trying to order the components of the ACFT Kit that are the chokepoints l… https://t.co/48pA7snX2R	Feb 06 2020
NGAUS	The Army has updated its free fitness application, Army PRT, to better prepare soldiers for the new Army Combat Fit… https://t.co/qdvEV8ohm9	Feb 06 2020
jadedpunkvet	Post ACFT #9 goodies https://t.co/sKoq4ON3B8	Feb 06 2020
Pitt State ROTC	We heard about this new fitness test thingy. Join us at Pitt State in @3rdROTCBrigade and see what it is like to be… https://t.co/V1fZuZFDMn	Feb 06 2020
Army ROTC	Pitt State makes it look easy! #ACFT https://t.co/9kEkC2r2DN	Feb 06 2020
Mconniff	@JackCarrUSA At least you didn't have to sweep them out of your ACFT after missions....	Feb 06 2020
Sooner88nj	RT @ArmyROTC: Pitt State makes it look easy! #ACFT https://t.co/9kEkC2r2DN	Feb 06 2020
GH_POPEWAN	RT @ArmyROTC: Pitt State makes it look easy! #ACFT	Feb 06 2020
william bryant	@SpitfireFilly Looks like a well trained gun crew setting up their anti-acft gun, only reason anyone will be upset… https://t.co/x5zHNBkQsG	Feb 06 2020
Marlon Thomas Borges	@carolbusi Kkkkkkkkkkkkkkkk, ué te vi na fila do BK 🤔	Feb 06 2020
Hans In Hapiness	RT @USArmyReserve: The #USArmyReserve’s 81st Readiness Division received more #ACFT equipment today! https://t.co/dXSqHwJB3b	Feb 06 2020
carolina	@Marlon_acft Obrigada por me ignorar.... já tá no sullll????	Feb 06 2020
carolina	@Marlon_acft Hahahahaha não era eu então... to muito fit agora	Feb 06 2020
Steve Beynon	"Every soldier could buy ""technologically doped"" running shoes for the ACFT. Army regs don't say you can't. https://t.co/ZOH9aaJH0X"	Feb 06 2020
France Afrique	RT @ArmyROTC: Pitt State makes it look easy! #ACFT https://t.co/9kEkC2r2DN	Feb 06 2020
Alan	"The advantage is so negligible for the everyday runner, that the only ""dope"" is the soldier wasting their money in… https://t.co/ohLv7MqRPk"	Feb 06 2020
li wang	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 06 2020
Military Matters Podcast	Check out latest episode of the Military Matters Podcast is all about military fitness and how it's changing!… https://t.co/prfMgJl3jd	Feb 06 2020
The Ragged Sidewinder	"A couple observations from my first ACFT:
1) Get yourself and your teams into the gym. You can tell who lifts and w… https://t.co/tfoZgHI6AL"	Feb 06 2020
The Ragged Sidewinder	3) The scores in my shop inverted from the APFT. I have the lowest APFT and the highest ACFT. Again, a different ki… https://t.co/4WAPo4OaE1	Feb 06 2020
ki-kou-imma-hoe	@bby_kays Fuck yeah, How’re your deads tho? Acft soon	Feb 06 2020
The Ragged Sidewinder	2) The ACFT measures a different kind of fitness than what we are used to. Lower body and core strength and power a… https://t.co/cMTpxViLtp	Feb 06 2020
The Ragged Sidewinder	"6) Everybody's run times were slower. Incorporating cardio at the end of your workouts so your body can adapt.

All… https://t.co/Ehe0ahfQis"	Feb 06 2020
Donald Peter	"RT @USArmy: How far can you throw a 10-pound medicine ball?

The standing power throw tests how far a #Soldier can throw a 10-pound medicin…"	Feb 06 2020
ROMEO MARSH	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 06 2020
ROMEO MARSH	"RT @USArmy: Pop the top and let's go!

@FortBenning #Soldiers recently received their Army Combat Fitness Test gear.

Learn more about @USA…"	Feb 06 2020
ROMEO MARSH	RT @USArmy: Senior leaders have approved a modification of the ACFT that includes three aerobic test events for selected #Soldiers with per…	Feb 06 2020
Doobiest Brother	RT @mountain_six: 1-32 CDR burning it down on the ACFT deadlift this morning with 340lbs. Leaders with the led. CTG. https://t.co/Z0PNyVdraS	Feb 06 2020
TRADOC_זרוע היבשה	Watch “ACFT” on #Vimeo https://t.co/w3FWlnh6JJ  סרטון קצר המסביר את ההגיון שמאחורי בוחן הכושר החדש של הארמי. ולמי ש… https://t.co/IGtqTss0zB	Feb 06 2020
Marcia CP	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 06 2020
