name	rawTweet	date
Mark Welsh	"RT @USArmy: .@KYNGrecruiting is the first #USArmy component to receive equipment for the Army Combat Fitness Test.

The @USNationalGuard wi…"	Feb 02 2020
Mark Welsh	"RT @USArmy: This year, the #USArmy worked hard to make sure every #Soldier stays #ArmyFit.

From the #ACFT to some more...unconventional ac…"	Feb 02 2020
YPAD ATIS	INFO O. TMP: 23. WND: 240/12. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST. RWY 23. VIS: GREATER THAN 10 KM… https://t.co/nLpvlr0OeU	Feb 02 2020
Modern War Institute	A recent MWI article highlighted a serious problem: the Army routinely deploys its soldiers when they are not at th… https://t.co/fAW52KYUrM	Feb 02 2020
Josh Green	RT @WarInstitute: A recent MWI article highlighted a serious problem: the Army routinely deploys its soldiers when they are not at their pe…	Feb 02 2020
Michael Berard	RT @WarInstitute: A recent MWI article highlighted a serious problem: the Army routinely deploys its soldiers when they are not at their pe…	Feb 02 2020
yscbatis	INFO F. QNH: 1009. JET ACFT EXP ILS APCH. RWY 35 &amp; RWY 30 FOR ARRS &amp; DEPS. SIGWX: EXP TURB OVER RWY 35, S OF RWY IN… https://t.co/Ty7sHf7ZaS	Feb 02 2020
HHB 101st DIVISION ARTILLERY	RT @101ArtilleryDCO: Perfect way to end another week! Awesome ACFT focused pt and perfect weather conditions, 37 degrees with rain! I conti…	Feb 02 2020
YPAD ATIS	INFO P. TMP: 21. CLD: SCT027 SCT035. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST. RWY 23. VIS: GREATER THA… https://t.co/9smMgwsuEM	Feb 02 2020
GMlog via GeigerNT	"RT @USArmyReserve: Minimize your risk of #ACFT injuries by training smart!

Check out these tips ➡️ https://t.co/GXqnhCYSb4 https://t.co/5E…"	Feb 02 2020
RR99	@Buaidh_BhoysHH @Mother_of_Tanks @WeGettinItDone @102ndblackhawk6 @DFSGM33 @FoxMycroft @Accidental_E9 @UDonovian… https://t.co/hN0F5RwvvJ	Feb 02 2020
dr eric ritchie	"RT @USArmyReserve: Are you preparing for the #ACFT?

Check out these key insights on how to properly execute the power throw!

#WednesdayWi…"	Feb 02 2020
Mike Moore, DO	RT @NCFranklin: @Buaidh_BhoysHH @Mother_of_Tanks @WeGettinItDone @102ndblackhawk6 @DFSGM33 @FoxMycroft @Accidental_E9 @UDonovian @turtleofa…	Feb 02 2020
Jim	RT @NCFranklin: @Buaidh_BhoysHH @Mother_of_Tanks @WeGettinItDone @102ndblackhawk6 @DFSGM33 @FoxMycroft @Accidental_E9 @UDonovian @turtleofa…	Feb 02 2020
Terrance Avery	RT @NCFranklin: @Buaidh_BhoysHH @Mother_of_Tanks @WeGettinItDone @102ndblackhawk6 @DFSGM33 @FoxMycroft @Accidental_E9 @UDonovian @turtleofa…	Feb 02 2020
Mike Moore, DO	RT @NCFranklin: @Buaidh_BhoysHH @Mother_of_Tanks @WeGettinItDone @102ndblackhawk6 @DFSGM33 @FoxMycroft @Accidental_E9 @UDonovian @turtleofa…	Feb 02 2020
Perfidious Donovian	RT @NCFranklin: @Buaidh_BhoysHH @Mother_of_Tanks @WeGettinItDone @102ndblackhawk6 @DFSGM33 @FoxMycroft @Accidental_E9 @UDonovian @turtleofa…	Feb 02 2020
Lance Clark	RT @101ArtilleryDCO: Perfect way to end another week! Awesome ACFT focused pt and perfect weather conditions, 37 degrees with rain! I conti…	Feb 02 2020
Mother of Tanks	RT @NCFranklin: @Buaidh_BhoysHH @Mother_of_Tanks @WeGettinItDone @102ndblackhawk6 @DFSGM33 @FoxMycroft @Accidental_E9 @UDonovian @turtleofa…	Feb 02 2020
The Italian CSM	RT @NCFranklin: @Buaidh_BhoysHH @Mother_of_Tanks @WeGettinItDone @102ndblackhawk6 @DFSGM33 @FoxMycroft @Accidental_E9 @UDonovian @turtleofa…	Feb 02 2020
YPAD ATIS	INFO Q. WND: 220/10. QNH: 1015. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST. RWY 23. TMP: 21. VIS: GREATER… https://t.co/TUOPIX3MbZ	Feb 02 2020
PAO left behind	RT @NCFranklin: @Buaidh_BhoysHH @Mother_of_Tanks @WeGettinItDone @102ndblackhawk6 @DFSGM33 @FoxMycroft @Accidental_E9 @UDonovian @turtleofa…	Feb 02 2020
yscbatis	INFO G. WX: FU HZ. VIS: GT 10 KM. WIND: 270/15-25, ALL XW RWY 35, XW 12KTS RWY 30. QNH: 1008. JET ACFT EXP ILS APCH… https://t.co/lTPHdwFMJO	Feb 02 2020
SHIP Military Science	RT @mountain_six: The Division G3 burning it down with a 600 on the ACFT this past week. https://t.co/v8kKztuun5	Feb 02 2020
YPAD ATIS	INFO R. WND: 200/10. CLD: SCT035. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST. RWY 23. TMP: 21. VIS: GREATER THAN 10 KM. QNH: 1015.	Feb 02 2020
Yerba buena🐍	Teniendo pesadillas con el ACFT	Feb 02 2020
YPAD ATIS	INFO S. TMP: 22. QNH: 1014. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST. RWY 23. VIS: GREATER THAN 10 KM. WND: 200/10. CLD: SCT035.	Feb 02 2020
yscbatis	INFO H. WX: SH IN AREA. TMP: 31. VIS: GT 10 KM REDUCING TO 8 KM IN FU TO THE SOUTH WEST. QNH: 1009. JET ACFT EXP IL… https://t.co/dugCmcmGxU	Feb 02 2020
LOWI SPOTTER INFO	Special visitor today:Austrian Airlines arr: 21:10 from: VIE acft: DH8D remarks: ferry	Feb 02 2020
Ezekiel	This #CoronavirusOutbreak is a test for @KdfInfo On not only Fighting but also Readiness to act on outbreaks and sh… https://t.co/W2nPCRAKOX	Feb 02 2020
yscbatis	INFO I. TMP: 27. WIND: 280/12, ALL XW RWY 35. QNH: 1008. JET ACFT EXP ILS APCH. RWY 35 &amp; RWY 30 FOR ARRS &amp; DEPS. SI… https://t.co/i8ZqXnskvd	Feb 02 2020
YPAD ATIS	INFO T. TMP: 21. WND: VARYING 190 &amp; 240/17 KTS. MAX XW 10. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST. RW… https://t.co/nPE6UwXX3l	Feb 02 2020
yscbatis	INFO J. TMP: 26. QNH: 1009. JET ACFT EXP ILS APCH. RWY 35 &amp; RWY 30 FOR ARRS &amp; DEPS. SIGWX: EXP TURB OVER RWY 35, S… https://t.co/APmJcibW5l	Feb 02 2020
Daniel A. Dailey	Thanks to @15thSMA and the crew at @AUSAorg for hosting me for their podcast! We talked about Army Quality of Life… https://t.co/fvLEwTMla9	Feb 02 2020
All Things Sporty	Outdoor Waterproof High Help Wear-resisting Non-slip Desert Shoes Men Male Army Fans Climbing Combat Hunting Tactic… https://t.co/GZcF8H8r5R	Feb 02 2020
YPAD ATIS	INFO U. TMP: 20. CLD: FEW030. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST. RWY 23. VIS: GREATER THAN 10 KM… https://t.co/3h5c7RMTz1	Feb 02 2020
YPAD ATIS	INFO V. TMP: 19. WND: 230/12 KTS. CLD: FEW040. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST. RWY 23. VIS: G… https://t.co/zzZYYVaF5D	Feb 02 2020
Lazy Mariyambu	Apparently I was called lazy yesterday because I asked an acft to standby for start during high traffic hour. I gue… https://t.co/GdA3jHfReS	Feb 02 2020
NulafaaCopilot	RT @gevehidhari: Apparently I was called lazy yesterday because I asked an acft to standby for start during high traffic hour. I guess some…	Feb 02 2020
YPAD ATIS	INFO Y. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST APCH. WND: 220/12 KTS. CLD: SCT032. RWY 23. TMP: 19. V… https://t.co/65nn70eIjo	Feb 02 2020
Nick Plessas	RT @WarInstitute: A recent MWI article highlighted a serious problem: the Army routinely deploys its soldiers when they are not at their pe…	Feb 02 2020
YPAD ATIS	INFO A. ACFT FROM THE EAST &amp; JET ACFT FROM THE WEST EXP INST. WND: 190/10 KTS. MAX XW 13. CLD: SCT030, BKN040. RWY… https://t.co/Nwr1VKL31K	Feb 02 2020
Modern War Institute	Who says you can't—or shouldn't—do PT in the field? https://t.co/sEnNK1zoiT	Feb 02 2020
SGM Panel Expert 1	RT @NCFranklin: @Buaidh_BhoysHH @Mother_of_Tanks @WeGettinItDone @102ndblackhawk6 @DFSGM33 @FoxMycroft @Accidental_E9 @UDonovian @turtleofa…	Feb 02 2020
❤️Derio Da Great💔	"Nah nah @DrUmarJohnson any maintainer will tell you ""pilots"" aint the smartest, they have broad understandings of h… https://t.co/QzV45RV0iO"	Feb 02 2020
Hayden Edward	"RT @USArmy: Pop the top and let's go!

@FortBenning #Soldiers recently received their Army Combat Fitness Test gear.

Learn more about @USA…"	Feb 02 2020
Hayden Edward	RT @USArmy: Senior leaders have approved a modification of the ACFT that includes three aerobic test events for selected #Soldiers with per…	Feb 02 2020
春木岡崎	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 02 2020
春木岡崎	"RT @USArmy: Pop the top and let's go!

@FortBenning #Soldiers recently received their Army Combat Fitness Test gear.

Learn more about @USA…"	Feb 02 2020
春木岡崎	RT @USArmy: Senior leaders have approved a modification of the ACFT that includes three aerobic test events for selected #Soldiers with per…	Feb 02 2020
春木岡崎	"RT @USArmy: How far can you throw a 10-pound medicine ball?

The standing power throw tests how far a #Soldier can throw a 10-pound medicin…"	Feb 02 2020
春木岡崎	RT @USArmy: #ACFT testing equipment has arrived at Fort Stewart Hunter Army Airfield and the #Soldiers of @3rd_Infantry wasted no time gett…	Feb 02 2020
春木岡崎	"RT @USArmy: Physical fitness is fundamental to our #Readiness. 

Units have already started receiving the equipment needed to train for and…"	Feb 02 2020
FrznNorthShrew❌	RT @mil_ops: Kwajalein (KWA), like GTMO, will be pretty easy to spot acft arrivals. This location is more remote than GTMO as it is out in…	Feb 02 2020
FrznNorthShrew❌	RT @mil_ops: Two additional locations - Cano AAF (XPL) in Honduras- a location we have seen flights between GTMO and Cano regularly, which…	Feb 02 2020
Abstract1dea	RT @mil_ops: Two additional locations - Cano AAF (XPL) in Honduras- a location we have seen flights between GTMO and Cano regularly, which…	Feb 02 2020
Army HRC	"#ACFT
 
Train 4 the #ArmyCombatFitnessTest without injury by following these tips from the Army Public Health Cente… https://t.co/SM0aexTXCP"	Feb 02 2020
Tyler Devol	The ACFT can suck it. If you know you know	Feb 02 2020
Chelsea Louise Bulen	To max out one event in the ACFT I have to deadlift three times my body weight. There goes my PT score. 😂	Feb 02 2020
FORSCOM	"RT @ArmyHRC: #ACFT
 
Train 4 the #ArmyCombatFitnessTest without injury by following these tips from the Army Public Health Center. Graduall…"	Feb 02 2020
Ghost Feet ن	"RT @ArmyHRC: #ACFT
 
Train 4 the #ArmyCombatFitnessTest without injury by following these tips from the Army Public Health Center. Graduall…"	Feb 02 2020
FOX 47 News	The army is moving into a new decade with a new way to evaluate soldiers’ strength and endurance. It’s called the A… https://t.co/p8qKRmwVyR	Feb 02 2020
vikingsparrow⏳	RT @mil_ops: Two additional locations - Cano AAF (XPL) in Honduras- a location we have seen flights between GTMO and Cano regularly, which…	Feb 02 2020
IEMBot ZDC	Urgent pilot report at 1545Z: IAD UUA /OV IAD090004 /TM 1545 /FL040 /TP TBM9 /TB MOD-SEV /RM NO INJURIES OR DAMAGE TO ACFT	Feb 02 2020
Jennifer	RT @mil_ops: Two additional locations - Cano AAF (XPL) in Honduras- a location we have seen flights between GTMO and Cano regularly, which…	Feb 02 2020
hostile JAGuar 🐆	Found out I can pass the medicine va event of the ACFT no problem so I’m 1/5th of the way there 😂	Feb 02 2020
hostile JAGuar 🐆	Found out I can pass the medicine ball event of the ACFT no problem so I’m 1/5th of the way there 😂	Feb 02 2020
Mike Jason	@A_W_Little Also, if the new ACFT mimics combat conditions (sled drag?) why wouldn't we want it the same uniform?	Feb 02 2020
1-2 Stryker Brigade Combat Team	Setting the Standard.                         Ghost Soldiers assigned to 5th Battalion, 20th Infantry Regiment have… https://t.co/JvbsUyaIs9	Feb 02 2020
⭐Smokey Bonfire⭐	"RT @USArmy: Pop the top and let's go!

@FortBenning #Soldiers recently received their Army Combat Fitness Test gear.

Learn more about @USA…"	Feb 02 2020
#TheGreatAwakening	RT @mil_ops: Two additional locations - Cano AAF (XPL) in Honduras- a location we have seen flights between GTMO and Cano regularly, which…	Feb 02 2020
#TheGreatAwakening	RT @mil_ops: Kwajalein (KWA), like GTMO, will be pretty easy to spot acft arrivals. This location is more remote than GTMO as it is out in…	Feb 02 2020
SHE-KING	RT @1SBCT_Ghost: Setting the Standard.                         Ghost Soldiers assigned to 5th Battalion, 20th Infantry Regiment have met th…	Feb 02 2020
FORSCOM	RT @1SBCT_Ghost: Setting the Standard.                         Ghost Soldiers assigned to 5th Battalion, 20th Infantry Regiment have met th…	Feb 02 2020
U.S. Army Materiel Command	"Have you downloaded the new #ACFT app?
The Army PRT app is a free smartphone training tool that includes a collecti… https://t.co/JlgnXEl06I"	Feb 02 2020
Lori D	RT @mil_ops: Kwajalein (KWA), like GTMO, will be pretty easy to spot acft arrivals. This location is more remote than GTMO as it is out in…	Feb 02 2020
Lori D	RT @mil_ops: Two additional locations - Cano AAF (XPL) in Honduras- a location we have seen flights between GTMO and Cano regularly, which…	Feb 02 2020
Dina	RT @1SBCT_Ghost: Setting the Standard.                         Ghost Soldiers assigned to 5th Battalion, 20th Infantry Regiment have met th…	Feb 02 2020
Deborah Van Parys	RT @1SBCT_Ghost: Setting the Standard.                         Ghost Soldiers assigned to 5th Battalion, 20th Infantry Regiment have met th…	Feb 02 2020
Modern War Institute	Army training too often trades physical fitness for tactical readiness. Here's what leaders at all levels can do to… https://t.co/3cRoampQRi	Feb 02 2020
Joseph Stock	"RT @USArmy: Physical fitness is fundamental to our #Readiness. 

Units have already started receiving the equipment needed to train for and…"	Feb 02 2020
TM	@TheWTFNation I was invited to take a diagnostic ACFT.  I said “are you joking? That sounds like a set up for a zonk.”	Feb 02 2020
Joseph Stock	RT @USArmy: #ACFT testing equipment has arrived at Fort Stewart Hunter Army Airfield and the #Soldiers of @3rd_Infantry wasted no time gett…	Feb 02 2020
🇺🇸	@TheWTFNation Acft 0500	Feb 02 2020
Joseph Stock	"RT @USArmy: How far can you throw a 10-pound medicine ball?

The standing power throw tests how far a #Soldier can throw a 10-pound medicin…"	Feb 02 2020
Joseph Stock	"RT @USArmy: Pop the top and let's go!

@FortBenning #Soldiers recently received their Army Combat Fitness Test gear.

Learn more about @USA…"	Feb 02 2020
Joseph Stock	RT @USArmy: Senior leaders have approved a modification of the ACFT that includes three aerobic test events for selected #Soldiers with per…	Feb 02 2020
Joseph Stock	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 02 2020
yscbatis	INFO C. START UP APPROVAL RQ FOR ALL TRAINING ACFT. SIGWX: EXP TURB OVER RWY 35, S OF RWY INT. TMP: 21. WIND: 300/1… https://t.co/Q6oHZrV0Yp	Feb 02 2020
Linda	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
🐾MilSpecOpsMonkey🐾	Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we… https://t.co/4yKCKfuAB6	Feb 02 2020
Nancy Dickson	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Cynthia O'Donnell	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
MovieTime	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Myron Calkins	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
🇺🇸 Patriot Mama⭐⭐⭐	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
🇺🇸🌴🌞KM🌞🌴🇺🇸	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
beverly bear 🇺🇸	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
L Trug⭐️⭐️⭐️	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
TexMom ⭐️⭐️⭐️ #FreeFlynn	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
CC Worley #IBOR2020	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Texas Deplorable	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Chalmers Ingersoll	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Sol Sukut 20+C+B+M+20 & Alive at Conception	"#fitness #DnDFitness

1 hour #cycling today, pretty easy effort aerobic zone power.
Then 2x full reps at max effort… https://t.co/saol0T2ttJ"	Feb 02 2020
NESSUN DORMA 🌟🌟🌟	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Dolly Girl	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
stan green ⭐️⭐️⭐️	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
maude rena	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
🇺🇸🌴🌞DepMo🌹🇺🇸	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Patricia Martin	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 02 2020
yscbatis	INFO D. EXP ILS APCH RWY 35. TMP: 23. VIS: GT 10 KM REDUCING TO 8 KM IN FU TO THE SOUTH &amp; SOUTH WEST. RWY 35 &amp; RWY… https://t.co/Ao65mAzVIx	Feb 02 2020
Mrs. C 🦸‍♀️⭐⭐⭐🇺🇸	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
AmericanDamnIt	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
🛫AwaQe⭐️⭐️⭐️ITEWW🛬	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Cymblene Jones	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Steamer Girl	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
LindaLou	RT @USArmy: The Ceremonial Percussion section of The United States Army Band was inspired by the @WestPointBand Hellcat's #ArmyFit video!…	Feb 02 2020
Victoria  Serbia	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Mr John	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Prl	RT @mil_ops: Kwajalein (KWA), like GTMO, will be pretty easy to spot acft arrivals. This location is more remote than GTMO as it is out in…	Feb 02 2020
kevin w anthony	RT @1SBCT_Ghost: Setting the Standard.                         Ghost Soldiers assigned to 5th Battalion, 20th Infantry Regiment have met th…	Feb 02 2020
Prl	RT @mil_ops: Two additional locations - Cano AAF (XPL) in Honduras- a location we have seen flights between GTMO and Cano regularly, which…	Feb 02 2020
Amy #1 Tricky ⭐️⭐️⭐️	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
⚜️🖤sweet pea🖤⚜️	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Robert Patrick Lewis	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
Karin	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
yscbatis	INFO E. TMP: 24. WIND: 280/18 KTS, ALL XW RWY 35. QNH: 1008. EXP ILS APCH RWY 35. RWY 35 &amp; RWY 30 FOR ARRS &amp; DEPS.… https://t.co/oN1ZvXq5mf	Feb 02 2020
D5izaDUD	RT @mil_ops: Watching Cano AB Honduras this week and we have two acft that pop out. 1. Dyass AFB - troop rotation - same one we see at GTMO…	Feb 02 2020
RR99	"@A_W_Little @mikejason73 This is potentially pouring gas on the open 🔥 that is miltwitter

But ACFT is not really a… https://t.co/lmqba7K3F0"	Feb 02 2020
